id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
280,Gereja Tiberias Indonesia Bandung,"Gereja Tiberias Indonesia (GTI), atau Tiberias Ministry adalah salah satu sinode gereja Kristen Protestan di Indonesia. Salah satu ciri khas dari pelayanan GTI adalah pelayanan Kesembuhan Ilahi melalui Perjamuan Kudus dan Minyak Urapan. Gereja Tiberias Indonesia merupakan gereja pewahyuan yang diperintahkan oleh Tuhan Yesus kepada Pdt. DR. Yesaya Pariadji. Tugas Gereja Tiberias adalah untuk membuktikan bahwa Yesus Kristus adalah Tuhan Allah yang Maha Kuasa dibuktikan melalui mujizat-mujizatNya; bahwa Firman Allah bukan terdiri atas kata-kata, tetapi kuasa; bahwa Firman Allah lebih dari seluruh ilmu pengetahuan manusia; bahwa manusia harus hidup dalam pertobatan, harus hidup dalam kekudusan agar layak berdiri di hadapanNya dan pesta di Kerajaan Sorga.",Tempat Ibadah,Bandung,Jawa Barat,0,4.9,"{'lat': -6.9347698, 'lng': 107.6253513}",-6.9347698,107.6253513,"gereja tiberias indonesia bandung tempat ibadah gereja tiberias indonesia (gti), atau tiberias ministry adalah salah satu sinode gereja kristen protestan di indonesia. salah satu ciri khas dari pelayanan gti adalah pelayanan kesembuhan ilahi melalui perjamuan kudus dan minyak urapan. gereja tiberias indonesia merupakan gereja pewahyuan yang diperintahkan oleh tuhan yesus kepada pdt. dr. yesaya pariadji. tugas gereja tiberias adalah untuk membuktikan bahwa yesus kristus adalah tuhan allah yang maha kuasa dibuktikan melalui mujizat-mujizatnya; bahwa firman allah bukan terdiri atas kata-kata, tetapi kuasa; bahwa firman allah lebih dari seluruh ilmu pengetahuan manusia; bahwa manusia harus hidup dalam pertobatan, harus hidup dalam kekudusan agar layak berdiri di hadapannya dan pesta di kerajaan sorga. bandung",images/bandung/image_70
281,Tektona Waterpark,"Tektona Waterpark sebuah wahana yang memberikan sensasi bermain air bersama keluarga dan sahabat anda, memberikan keceriaan bagi anak-anak maupun pengunjung dewasa dengan fasilitas modern diantaranya Kolam Ombak dan Kolam Arus, Kolam Anak dan Balita, Semi Olympic serta Mini Slider untuk anak-anak dan Mega Slider untuk dewasa dengan ketinggian hampir dari 30 meter, yang akan memicu adrenaline para pengunjung. Selain itu wahana Tektona Waterpark juga menyediakan pojok kuliner, gazebo serta jasa pompa dan foto aksi yang dapat diperoleh di sudut wahana Tektona Waterpark, dan juga selalu tersedia ruang ganti serta ruang bilas di dalam kawasan Tektona Waterpark.",Tempat Rekreasi,Bandung,Jawa Barat,60000,3.8,"{'lat': -7.009602199999999, 'lng': 107.6062161}",-7.0096022,107.6062161,"tektona waterpark tempat rekreasi tektona waterpark sebuah wahana yang memberikan sensasi bermain air bersama keluarga dan sahabat anda, memberikan keceriaan bagi anak-anak maupun pengunjung dewasa dengan fasilitas modern diantaranya kolam ombak dan kolam arus, kolam anak dan balita, semi olympic serta mini slider untuk anak-anak dan mega slider untuk dewasa dengan ketinggian hampir dari 30 meter, yang akan memicu adrenaline para pengunjung. selain itu wahana tektona waterpark juga menyediakan pojok kuliner, gazebo serta jasa pompa dan foto aksi yang dapat diperoleh di sudut wahana tektona waterpark, dan juga selalu tersedia ruang ganti serta ruang bilas di dalam kawasan tektona waterpark. bandung",images/bandung/image_71
282,Curug Cilengkrang,"Curug Cilengkrang bisa menjadi pilihan tujuan objek wisata alam di Bandung. Menawarkan area hutan sejuk serta area air terjun yang menyegarkan. Meski tidak besar, kawasan air terjun cukup bisa untuk menenangkan dan kembali menyegarkan wisatawan. Seolah bertolak belakang dari hingar bingar kota Bandung. Curug Cilengkrang menawarkan wisata alam yang tenang dan begitu hijau. Air terjun yang mempesona, serta hutan dengan pepohonan yang begitu asri. Dimana, tempat ini juga menjadi habitat hidup berbagai satwa liar yang masih terjaga.",Alam,Bandung,Jawa Barat,7500,4,"{'lat': -6.8908877, 'lng': 107.7307085}",-6.8908877,107.7307085,"curug cilengkrang alam curug cilengkrang bisa menjadi pilihan tujuan objek wisata alam di bandung. menawarkan area hutan sejuk serta area air terjun yang menyegarkan. meski tidak besar, kawasan air terjun cukup bisa untuk menenangkan dan kembali menyegarkan wisatawan. seolah bertolak belakang dari hingar bingar kota bandung. curug cilengkrang menawarkan wisata alam yang tenang dan begitu hijau. air terjun yang mempesona, serta hutan dengan pepohonan yang begitu asri. dimana, tempat ini juga menjadi habitat hidup berbagai satwa liar yang masih terjaga. bandung",images/bandung/image_72
283,Jembatan Pasupati,"Jembatan Pasupati atau Jalan Layang Pasupati adalah sebuah jembatan yang menghubungkan bagian utara dan timur Kota Bandung melewati lembah Cikapundung. Panjangnya 2,8 km dan lebarnya 30-60 m. Sebagian jalan itu dibangun di atas Jalan Pasteur, adalah jalan lama dengan pohon palm raja disebelah kanan dan kirinya yang menjadi ciri kota Bandung. Jalan Layang Pasupati juga menjadi salah satu ikon Kota Bandung. Oleh karena itu, pada malam hari bagian tengah Jembatan Pasupati diterangi lampu sorot warna-warni. Jalan layang ini membuat arus lalu lintas dari wilayah sekitar Jabodetabek ke Bandung menjadi lebih mudah. Di bawah Jembatan Pasupati terdapat taman yang bernama Taman Pasupati.",Sejarah dan Budaya,Bandung,Jawa Barat,0,4.6,"{'lat': -6.900098700000001, 'lng': 107.6046708}",-6.9000987,107.6046708,"jembatan pasupati sejarah dan budaya jembatan pasupati atau jalan layang pasupati adalah sebuah jembatan yang menghubungkan bagian utara dan timur kota bandung melewati lembah cikapundung. panjangnya 2,8 km dan lebarnya 30-60 m. sebagian jalan itu dibangun di atas jalan pasteur, adalah jalan lama dengan pohon palm raja disebelah kanan dan kirinya yang menjadi ciri kota bandung. jalan layang pasupati juga menjadi salah satu ikon kota bandung. oleh karena itu, pada malam hari bagian tengah jembatan pasupati diterangi lampu sorot warna-warni. jalan layang ini membuat arus lalu lintas dari wilayah sekitar jabodetabek ke bandung menjadi lebih mudah. di bawah jembatan pasupati terdapat taman yang bernama taman pasupati. bandung",images/bandung/image_73
284,Pasar Baru,"Pasar Baru adalah kawasan perdagangan yang berpusat di Jalan Pasar Baru, Kelurahan Pasar Baru, Kecamatan Sawah Besar, Jakarta Pusat. Pusat perbelanjaan ini didirikan pada tahun 1820, dan merupakan pusat perbelanjaan tertua di Jakarta.Ujung selatan Jalan Pasar Baru berbatasan dengan Jalan Antara dan Jalan Pasar Baru Selatan, serta Jalan Pos yang berdekatan dengan Gedung Kesenian Jakarta. Ujung utara Jalan Pasar Baru berbatasan dengan Jalan Kyai Haji Samanhudi, dekat Metro Pasar Baru dan Jalan Gereja Ayam. Di sisi kiri dan kanan Jalan Pasar Baru terdapat toko pakaian, toko tekstil dan tailor, toko alat olahraga dan sepatu, toko kacamata, dan toko perhiasan emas.\nDi Pasar Baru banyak bermukim orang India-Indonesia. Orang India-Indonesia berdagang menjual kain, alat olahraga, dan sepatu di Pasar Baru. Pada tahun 2002 ada sekitar 2.000 keluarga India yang terdaftar sebagai penduduk Jakarta, dan sebagian besar di antara mereka tinggal di pusat kota, khususnya di kawasan Pasar Baru dan Pintu Air. Di kawasan Pasar Baru juga terdapat tempat ibadah masyarakat India-Indonesia.\n\n",Perbelanjaan,Bandung,Jawa Barat,0,4.3,"{'lat': -6.9177044, 'lng': 107.6036014}",-6.9177044,107.6036014,"pasar baru perbelanjaan pasar baru adalah kawasan perdagangan yang berpusat di jalan pasar baru, kelurahan pasar baru, kecamatan sawah besar, jakarta pusat. pusat perbelanjaan ini didirikan pada tahun 1820, dan merupakan pusat perbelanjaan tertua di jakarta.ujung selatan jalan pasar baru berbatasan dengan jalan antara dan jalan pasar baru selatan, serta jalan pos yang berdekatan dengan gedung kesenian jakarta. ujung utara jalan pasar baru berbatasan dengan jalan kyai haji samanhudi, dekat metro pasar baru dan jalan gereja ayam. di sisi kiri dan kanan jalan pasar baru terdapat toko pakaian, toko tekstil dan tailor, toko alat olahraga dan sepatu, toko kacamata, dan toko perhiasan emas.\ndi pasar baru banyak bermukim orang india-indonesia. orang india-indonesia berdagang menjual kain, alat olahraga, dan sepatu di pasar baru. pada tahun 2002 ada sekitar 2.000 keluarga india yang terdaftar sebagai penduduk jakarta, dan sebagian besar di antara mereka tinggal di pusat kota, khususnya di kawasan pasar baru dan pintu air. di kawasan pasar baru juga terdapat tempat ibadah masyarakat india-indonesia.\n\n bandung",images/bandung/image_74
285,Taman Sejarah Bandung,"Taman Sejarah Bandung adalah taman yang terletak di belakang Balai Kota Bandung, kompleks Pemerintahan Kota Bandung. Taman ini berfungsi untuk mengenalkan sejarah di Kota Bandung. Taman ini dilengkapi informasi mengenai pemimpin kota Bandung dari masa ke masa. Pembangunan taman ini menghabiskan anggaran sekitar 3,5 miliar rupiah.",Tempat Rekreasi,Bandung,Jawa Barat,0,4.6,"{'lat': -6.9103086, 'lng': 107.6098619}",-6.9103086,107.6098619,"taman sejarah bandung tempat rekreasi taman sejarah bandung adalah taman yang terletak di belakang balai kota bandung, kompleks pemerintahan kota bandung. taman ini berfungsi untuk mengenalkan sejarah di kota bandung. taman ini dilengkapi informasi mengenai pemimpin kota bandung dari masa ke masa. pembangunan taman ini menghabiskan anggaran sekitar 3,5 miliar rupiah. bandung",images/bandung/image_75
286,Roemah Seni Sarasvati,"Roemah Seni Sarasvati adalah sebuah galeri yang berlokasi di Jl. Jendral Sudirman 137, Bandung. RSS merupakan project utama Sarasvati Arts Management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. RSS juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi Kota Bandung serta merawat kreativitas dan pengetahuan. Salah satu program kerja yang sedang dirancang adalah Grote Postweg Art Project.",Sejarah dan Budaya,Bandung,Jawa Barat,0,4.4,"{'lat': -6.9204173, 'lng': 107.5996425}",-6.9204173,107.5996425,"roemah seni sarasvati sejarah dan budaya roemah seni sarasvati adalah sebuah galeri yang berlokasi di jl. jendral sudirman 137, bandung. rss merupakan project utama sarasvati arts management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. rss juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi kota bandung serta merawat kreativitas dan pengetahuan. salah satu program kerja yang sedang dirancang adalah grote postweg art project. bandung",images/bandung/image_76
287,Puspa Iptek Sundial,"Puspa Iptek Sundial adalah wahana pendidikan yang terletak di kawasan Kota Baru Parahyangan, Padalarang, Bandung, Jawa Barat. Puspa Iptek Sundial diresmikan pada tanggal 11 Mei 2002, bertepatan dengan momen Hari Pendidikan Nasional. Keberadaan Puspa Iptek Sundial merupakan upaya penting bagi perwujudan Kota Baru Parahyangan sebagai Kota Mandiri yang berwawasan pendidikan. Mulai tahun 2013 area alat peraga di Puspa Iptek Sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi.",Edukasi,Bandung,Jawa Barat,25000,4.4,"{'lat': -6.852207999999999, 'lng': 107.493882}",-6.852208,107.493882,"puspa iptek sundial edukasi puspa iptek sundial adalah wahana pendidikan yang terletak di kawasan kota baru parahyangan, padalarang, bandung, jawa barat. puspa iptek sundial diresmikan pada tanggal 11 mei 2002, bertepatan dengan momen hari pendidikan nasional. keberadaan puspa iptek sundial merupakan upaya penting bagi perwujudan kota baru parahyangan sebagai kota mandiri yang berwawasan pendidikan. mulai tahun 2013 area alat peraga di puspa iptek sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi. bandung",images/bandung/image_77
288,Masjid Salman ITB,"Masjid Salman ITB adalah masjid kampus yang terletak di Jalan Ganesha 7, Lebak Siliwangi, Coblong, Kota Bandung atau tepat di depan area Kampus ITB Ganesha. Dengan luas lahan 7800 m2 dan luas bangunan masjid 1225 m2, Masjid Salman dilengkapi dengan berbagai fasilitas penunjang seperti kantin, air minum gratis, mini market, dan ruang serbaguna. Masjid yang dibuka pada tahun 1972 ini merupakan masjid kampus pertama di Indonesia.",Tempat Ibadah,Bandung,Jawa Barat,0,4.8,"{'lat': -6.893664299999999, 'lng': 107.611271}",-6.8936643,107.611271,"masjid salman itb tempat ibadah masjid salman itb adalah masjid kampus yang terletak di jalan ganesha 7, lebak siliwangi, coblong, kota bandung atau tepat di depan area kampus itb ganesha. dengan luas lahan 7800 m2 dan luas bangunan masjid 1225 m2, masjid salman dilengkapi dengan berbagai fasilitas penunjang seperti kantin, air minum gratis, mini market, dan ruang serbaguna. masjid yang dibuka pada tahun 1972 ini merupakan masjid kampus pertama di indonesia. bandung",images/bandung/image_78
289,Curug Aseupan,"Curug Aseupan berada di kawasan Curug Tilu Leuwi Opat. Curug ini merupakan bintang utama dari beberapa curug di sini. Jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. Curug ini sendiri berada di Dusun Ciwangan, Kelurahan Cihanjuang rahayu, kecamatan Parangpong, Kabupaten Bandung Barat. Sekitar 9 KM dari Lembang yang jarangnya cukup berdekatan dengan Curug Cimahi. Bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas.",Alam,Bandung,Jawa Barat,10000,4.7,"{'lat': -6.7875652, 'lng': 107.5822844}",-6.7875652,107.5822844,"curug aseupan alam curug aseupan berada di kawasan curug tilu leuwi opat. curug ini merupakan bintang utama dari beberapa curug di sini. jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. curug ini sendiri berada di dusun ciwangan, kelurahan cihanjuang rahayu, kecamatan parangpong, kabupaten bandung barat. sekitar 9 km dari lembang yang jarangnya cukup berdekatan dengan curug cimahi. bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas. bandung",images/bandung/image_79
290,Museum Pendidikan Nasional,"Museum Pendidikan Nasional Universitas Pendidikan Indonesia diresmikan oleh Gubernur Jawa Barat, H. Ahmad Heryawan, Lc. Pembangunan Museum Pendidikan Nasional ini merupakan salah satu bentuk tanggung jawab UPI sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. Museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan Museum Pendidikan Nasional Universitas Pendidikan Indonesia. Museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. Keberadaan Museum Pendidikan Nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di Jawa Barat dan Nasional. Karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.",Sejarah dan Budaya,Bandung,Jawa Barat,5000,4.6,"{'lat': -6.859747400000001, 'lng': 107.5941693}",-6.8597474,107.5941693,"museum pendidikan nasional sejarah dan budaya museum pendidikan nasional universitas pendidikan indonesia diresmikan oleh gubernur jawa barat, h. ahmad heryawan, lc. pembangunan museum pendidikan nasional ini merupakan salah satu bentuk tanggung jawab upi sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan museum pendidikan nasional universitas pendidikan indonesia. museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. keberadaan museum pendidikan nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di jawa barat dan nasional. karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan. bandung",images/bandung/image_80
291,Water Park Bandung Indah,"Bandung Indah Waterpark merupakan salah satu kolam renang yang ada di Bandung. Menyediakan berbagai wahana permainan air yang cocok bagi keluarga. Terdapat kolam renang untuk dewasa dan anak-anak. Pengunjung dapat melakukan olahraga renang dan rekreasi.",Tempat Rekreasi,Bandung,Jawa Barat,50000,4,"{'lat': -6.980580700000001, 'lng': 107.5856567}",-6.9805807,107.5856567,"water park bandung indah tempat rekreasi bandung indah waterpark merupakan salah satu kolam renang yang ada di bandung. menyediakan berbagai wahana permainan air yang cocok bagi keluarga. terdapat kolam renang untuk dewasa dan anak-anak. pengunjung dapat melakukan olahraga renang dan rekreasi. bandung",images/bandung/image_81
292,Curug Anom,"Curug Anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. Lokasi Curug Anom berada dalam kawasan obyek wisata Natural Hill Lembang, tepatnya di Jln. Kolonel Masturi, Kec. Cisarua, Kab. Bandung Barat, Jawa Barat. Meskipun debit air di Curug Anom Lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. Aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu.",Alam,Bandung,Jawa Barat,0,4.6,"{'lat': -6.811600899999998, 'lng': 107.5695213}",-6.8116009,107.5695213,"curug anom alam curug anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. lokasi curug anom berada dalam kawasan obyek wisata natural hill lembang, tepatnya di jln. kolonel masturi, kec. cisarua, kab. bandung barat, jawa barat. meskipun debit air di curug anom lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu. bandung",images/bandung/image_82
293,Taman Badak,"Taman Badak ini baru saja diresmikan pada tanggan 19 Desember 2017 oleh Bapak Ridwan Kamil sebagai Wali Kota Bandung. Terdapat Patung Badak yang berusia puluhan tahun di taman ini yang menjadi ikonnya. Patung Badak tersebut direvitalisasi, sehingga kini tampilannya baru dan menjadi spot foto favorit bagi para pengunjung. Selain Patung Badak, juga terdapat Patung Dewi Sartika yang berada di samping Taman Badak yang juga turut direvitalisasi, tetapi Patung Dewi Sartika ini bentuk awalnya kecil dan kini telah diperbesar.",Tempat Rekreasi,Bandung,Jawa Barat,0,4.5,"{'lat': -6.9132752, 'lng': 107.6094908}",-6.9132752,107.6094908,"taman badak tempat rekreasi taman badak ini baru saja diresmikan pada tanggan 19 desember 2017 oleh bapak ridwan kamil sebagai wali kota bandung. terdapat patung badak yang berusia puluhan tahun di taman ini yang menjadi ikonnya. patung badak tersebut direvitalisasi, sehingga kini tampilannya baru dan menjadi spot foto favorit bagi para pengunjung. selain patung badak, juga terdapat patung dewi sartika yang berada di samping taman badak yang juga turut direvitalisasi, tetapi patung dewi sartika ini bentuk awalnya kecil dan kini telah diperbesar. bandung",images/bandung/image_83
294,Taman Film,"Taman Film adalah salah satu taman tematik dan ruang terbuka publik di Kota Bandung yang terletak di bawah Jembatan Pasupati, Bandung, Jawa Barat. Taman ini diresmikan oleh Wali kota Bandung, Ridwan Kamil, pada tanggal 14 September 2014. Taman ini memiliki konsep bioskop terbuka yang modern agar warga dapat beraktivitas di taman dan mendapat sarana menonton film secara gratis. Taman Film dikelola Komunitas Film Bandung dan Dinas Pertamanan Kota Bandung.",Tempat Rekreasi,Bandung,Jawa Barat,0,4.3,"{'lat': -6.8986869, 'lng': 107.6077451}",-6.8986869,107.6077451,"taman film tempat rekreasi taman film adalah salah satu taman tematik dan ruang terbuka publik di kota bandung yang terletak di bawah jembatan pasupati, bandung, jawa barat. taman ini diresmikan oleh wali kota bandung, ridwan kamil, pada tanggal 14 september 2014. taman ini memiliki konsep bioskop terbuka yang modern agar warga dapat beraktivitas di taman dan mendapat sarana menonton film secara gratis. taman film dikelola komunitas film bandung dan dinas pertamanan kota bandung. bandung",images/bandung/image_84
295,Museum Nike Ardilla,"Museum Nike Ardilla diresmikan atau dibuka untuk umum tepat di hari dimana almarhumah Nike Ardilla jika masih hidup berusia 21 tahun. Diresmikan langsung sendiri oleh pihak keluarga yaitu ayahnya sendiri (Almarhum) R.Eddy Kusnaedi dengan pemotongan kue ulang tahun, dan disaksikan langsung di depan komunitas Nike Ardilla Fans Club. Museum ini menempati sebuah bangunan Rumah yang akan menjadi saksi bisu serta menyimpan segala kenangan Nike Ardilla selama hidupnya, dan populer juga dengan sebutan Rumah Nike Ardilla (RNA). Sahabat traveler’s, Konsep dasar bangunan Rumah Nike Ardilla (RNA) ini adalah merupakan paduan desain yang menyerupai Planet Hollywood, Hard Rock Cafe dan Museum pada umumnya yang biasa kita lihat. Museum Nike Ardilla ini menempati bangunan 2 lantai seluas 500 meter persegi, dimana lantai pertama digunakan sebagai tempat tinggal keluarga almarhumah Nike Ardila. Sementara di lantai 2 Museum, selain digunakan sebagai ruang pamer barang koleksi Nike Ardilla, Aksesoris serta benda-benda pribadi miliknya, anda juga bisa menyaksikan seperti apa sih ruang pribadi berupa kamar Nike Ardilla dengan segala isinya.",Sejarah dan Budaya,Bandung,Jawa Barat,0,4.6,"{'lat': -6.9406015, 'lng': 107.6725445}",-6.9406015,107.6725445,"museum nike ardilla sejarah dan budaya museum nike ardilla diresmikan atau dibuka untuk umum tepat di hari dimana almarhumah nike ardilla jika masih hidup berusia 21 tahun. diresmikan langsung sendiri oleh pihak keluarga yaitu ayahnya sendiri (almarhum) r.eddy kusnaedi dengan pemotongan kue ulang tahun, dan disaksikan langsung di depan komunitas nike ardilla fans club. museum ini menempati sebuah bangunan rumah yang akan menjadi saksi bisu serta menyimpan segala kenangan nike ardilla selama hidupnya, dan populer juga dengan sebutan rumah nike ardilla (rna). sahabat traveler’s, konsep dasar bangunan rumah nike ardilla (rna) ini adalah merupakan paduan desain yang menyerupai planet hollywood, hard rock cafe dan museum pada umumnya yang biasa kita lihat. museum nike ardilla ini menempati bangunan 2 lantai seluas 500 meter persegi, dimana lantai pertama digunakan sebagai tempat tinggal keluarga almarhumah nike ardila. sementara di lantai 2 museum, selain digunakan sebagai ruang pamer barang koleksi nike ardilla, aksesoris serta benda-benda pribadi miliknya, anda juga bisa menyaksikan seperti apa sih ruang pribadi berupa kamar nike ardilla dengan segala isinya. bandung",images/bandung/image_85
296,Batununggal Indah Club,"Kolam renang Batununggal merupakan salah satu kolam renang yang digemari warga Bandung saat liburan. Kolam renang berada di kawasan komplek perumahan Batununggal Insah Estate. Buat kamu yang paham dengan perumahan tersebut pasti mudah sekali untuk menuju ke lokasi. Kolam renang ini sebenarnya bernama Kolam Renang Batununggal Indah Club atau kolam renang BIC. Kolam renang ini merupakan salah satu fasilitas exclusive bagi para penghuni perumahan. Meskipun merupakan fasilitas perumahan, tetapi pihak pengelola sudah membuka untuk umum. Jadi buat kamu yang berada di Bandung dan sekitarnya tanpa harus tinggal di perumahan tersebut sudah bisa menikmati liburan di sana sob.",Alam,Bandung,Jawa Barat,70000,4.4,"{'lat': -6.963229999999999, 'lng': 107.626416}",-6.96323,107.626416,"batununggal indah club alam kolam renang batununggal merupakan salah satu kolam renang yang digemari warga bandung saat liburan. kolam renang berada di kawasan komplek perumahan batununggal insah estate. buat kamu yang paham dengan perumahan tersebut pasti mudah sekali untuk menuju ke lokasi. kolam renang ini sebenarnya bernama kolam renang batununggal indah club atau kolam renang bic. kolam renang ini merupakan salah satu fasilitas exclusive bagi para penghuni perumahan. meskipun merupakan fasilitas perumahan, tetapi pihak pengelola sudah membuka untuk umum. jadi buat kamu yang berada di bandung dan sekitarnya tanpa harus tinggal di perumahan tersebut sudah bisa menikmati liburan di sana sob. bandung",images/bandung/image_86
297,Mountain View Golf Club,"Selamat Datang di Mountain View Golf Club Dago Pakar Bandung. Golf Course dengan 72 par, 18 hole telah dirancang oleh Juara dunia 5 kali asal Inggris Peter Thompson dan tentu saja achitect terkenal Ross Peret, terletak di dalam kompleks perumahan bergengsi hanya 30 menit dari bandara internasional Bandung atau 20 menit dari pusat kota. Pegolf dan pengunjung yang duduk di barisan depan akan disajikan pemandangan dari Club House dan lapangan golf di pegunungan dekat dengan kota Bandung. Dilengkapi fasilitas kelas dunia, lengkap dengan kamar Vip, Ruang Pijat, Loker mewah untuk pria dan wanita, Champions Bar, Restoran dan Toko Golf yang berdekatan dengan pintu masuk lobi.",Alam,Bandung,Jawa Barat,375000,4.4,"{'lat': -6.8629384, 'lng': 107.6482191}",-6.8629384,107.6482191,"mountain view golf club alam selamat datang di mountain view golf club dago pakar bandung. golf course dengan 72 par, 18 hole telah dirancang oleh juara dunia 5 kali asal inggris peter thompson dan tentu saja achitect terkenal ross peret, terletak di dalam kompleks perumahan bergengsi hanya 30 menit dari bandara internasional bandung atau 20 menit dari pusat kota. pegolf dan pengunjung yang duduk di barisan depan akan disajikan pemandangan dari club house dan lapangan golf di pegunungan dekat dengan kota bandung. dilengkapi fasilitas kelas dunia, lengkap dengan kamar vip, ruang pijat, loker mewah untuk pria dan wanita, champions bar, restoran dan toko golf yang berdekatan dengan pintu masuk lobi. bandung",images/bandung/image_87
